,1001temp,1001rhum,1001prcp,1001wdir,1001wspd,1001pres
2018-01-04 13:15:00,-3.4,56.5,0.8,292.5,13.9,1022.875
2018-01-04 13:30:00,-3.2,56.0,0.8,295.0,14.8,1022.95
2018-01-04 13:45:00,-3.0,55.5,0.8,297.5,15.700000000000001,1023.025
2018-01-04 14:00:00,-2.8,55.0,0.8,300.0,16.6,1023.1
2018-01-04 14:15:00,-2.425,53.75,0.8,302.5,17.05,1023.35
2018-01-04 14:30:00,-2.05,52.5,0.8,305.0,17.5,1023.5999999999999
2018-01-04 14:45:00,-1.675,51.25,0.8,307.5,17.95,1023.8499999999999
2018-01-04 15:00:00,-1.3,50.0,0.8,310.0,18.4,1024.1
2018-01-04 15:15:00,-0.8500000000000001,48.0,0.8,312.5,18.4,1024.0249999999999
2018-01-04 15:30:00,-0.4,46.0,0.8,315.0,18.4,1023.9499999999999
2018-01-04 15:45:00,0.050000000000000044,44.0,0.8,317.5,18.4,1023.875
2018-01-04 16:00:00,0.5,42.0,0.8,320.0,18.4,1023.8
2018-01-04 16:15:00,0.925,40.5,0.8,310.0,16.599999999999998,1023.6999999999999
2018-01-04 16:30:00,1.35,39.0,0.8,300.0,14.799999999999999,1023.5999999999999
2018-01-04 16:45:00,1.7750000000000001,37.5,0.8,290.0,13.0,1023.5
2018-01-04 17:00:00,2.2,36.0,0.8,280.0,11.2,1023.4
2018-01-04 17:15:00,2.325,35.0,0.8,280.0,12.55,1023.325
2018-01-04 17:30:00,2.45,34.0,0.8,280.0,13.9,1023.25
2018-01-04 17:45:00,2.575,33.0,0.8,280.0,15.25,1023.175
2018-01-04 18:00:00,2.7,32.0,0.8,280.0,16.6,1023.1
2018-01-04 18:15:00,3.05,31.0,0.8,280.0,15.25,1022.925
2018-01-04 18:30:00,3.4,30.0,0.8,280.0,13.9,1022.75
2018-01-04 18:45:00,3.75,29.0,0.8,280.0,12.55,1022.575
2018-01-04 19:00:00,4.1,28.0,0.8,280.0,11.2,1022.4
2018-01-04 19:15:00,4.324999999999999,27.0,0.8,285.0,12.55,1022.4
2018-01-04 19:30:00,4.55,26.0,0.8,290.0,13.9,1022.4
2018-01-04 19:45:00,4.775,25.0,0.8,295.0,15.25,1022.4
2018-01-04 20:00:00,5.0,24.0,0.8,300.0,16.6,1022.4
2018-01-04 20:15:00,5.1,23.75,0.8,302.5,17.05,1022.475
2018-01-04 20:30:00,5.2,23.5,0.8,305.0,17.5,1022.55
2018-01-04 20:45:00,5.300000000000001,23.25,0.8,307.5,17.95,1022.625
2018-01-04 21:00:00,5.4,23.0,0.8,310.0,18.4,1022.7
2018-01-04 21:15:00,5.15,23.0,0.8,312.5,17.95,1022.875
2018-01-04 21:30:00,4.9,23.0,0.8,315.0,17.5,1023.05
2018-01-04 21:45:00,4.65,23.0,0.8,317.5,17.05,1023.225
2018-01-04 22:00:00,4.4,23.0,0.8,320.0,16.6,1023.4
2018-01-04 22:15:00,3.9000000000000004,24.25,0.8,317.5,15.700000000000001,1023.5
2018-01-04 22:30:00,3.4000000000000004,25.5,0.8,315.0,14.8,1023.5999999999999
2018-01-04 22:45:00,2.9,26.75,0.8,312.5,13.9,1023.6999999999999
2018-01-04 23:00:00,2.4,28.0,0.8,310.0,13.0,1023.8
2018-01-04 23:15:00,2.125,28.75,0.8,307.5,12.1,1024.05
2018-01-04 23:30:00,1.85,29.5,0.8,305.0,11.2,1024.3
2018-01-04 23:45:00,1.575,30.25,0.8,302.5,10.3,1024.55
2018-01-05 00:00:00,1.3,31.0,0.8,300.0,9.4,1024.8
2018-01-05 00:15:00,1.075,32.0,0.8,300.0,9.85,1024.975
2018-01-05 00:30:00,0.8500000000000001,33.0,0.8,300.0,10.3,1025.15
2018-01-05 00:45:00,0.625,34.0,0.8,300.0,10.75,1025.325
2018-01-05 01:00:00,0.4,35.0,0.8,300.0,11.2,1025.5
2018-01-05 01:15:00,0.025000000000000022,36.25,0.8,300.0,10.299999999999999,1025.75
2018-01-05 01:30:00,-0.35,37.5,0.8,300.0,9.399999999999999,1026.0
2018-01-05 01:45:00,-0.725,38.75,0.8,300.0,8.5,1026.25
2018-01-05 02:00:00,-1.1,40.0,0.8,300.0,7.6,1026.5
2018-01-05 02:15:00,-1.25,40.5,0.8,305.0,7.6,1026.6
2018-01-05 02:30:00,-1.4,41.0,0.8,310.0,7.6,1026.7
2018-01-05 02:45:00,-1.55,41.5,0.8,315.0,7.6,1026.8000000000002
2018-01-05 03:00:00,-1.7,42.0,0.8,320.0,7.6,1026.9
2018-01-05 03:15:00,-1.75,41.25,0.8,318.75,5.699999999999999,1026.9
2018-01-05 03:30:00,-1.7999999999999998,40.5,0.8,317.5,3.8,1026.9
2018-01-05 03:45:00,-1.8499999999999999,39.75,0.8,316.25,1.9000000000000004,1026.9
2018-01-05 04:00:00,-1.9,39.0,0.8,315.0,0.0,1026.9
2018-01-05 04:15:00,-2.075,40.25,0.8,313.75,1.9,1026.9750000000001
2018-01-05 04:30:00,-2.25,41.5,0.8,312.5,3.8,1027.0500000000002
2018-01-05 04:45:00,-2.425,42.75,0.8,311.25,5.699999999999999,1027.125
2018-01-05 05:00:00,-2.6,44.0,0.8,310.0,7.6,1027.2
2018-01-05 05:15:00,-2.75,45.25,0.8,320.0,8.5,1027.1
2018-01-05 05:30:00,-2.9000000000000004,46.5,0.8,330.0,9.399999999999999,1027.0
2018-01-05 05:45:00,-3.0500000000000003,47.75,0.8,340.0,10.299999999999999,1026.9
2018-01-05 06:00:00,-3.2,49.0,0.8,350.0,11.2,1026.8
2018-01-05 06:15:00,-3.325,48.75,0.8,350.0,10.299999999999999,1026.8
2018-01-05 06:30:00,-3.45,48.5,0.8,350.0,9.399999999999999,1026.8
2018-01-05 06:45:00,-3.575,48.25,0.8,350.0,8.5,1026.8
2018-01-05 07:00:00,-3.7,48.0,0.8,350.0,7.6,1026.8
2018-01-05 07:15:00,-3.7,48.0,0.8,347.5,8.05,1027.05
2018-01-05 07:30:00,-3.7,48.0,0.8,345.0,8.5,1027.3
2018-01-05 07:45:00,-3.7,48.0,0.8,342.5,8.95,1027.55
2018-01-05 08:00:00,-3.7,48.0,0.8,340.0,9.4,1027.8
2018-01-05 08:15:00,-3.75,48.75,0.8,342.5,7.050000000000001,1027.9
2018-01-05 08:30:00,-3.8,49.5,0.8,345.0,4.7,1028.0
2018-01-05 08:45:00,-3.85,50.25,0.8,347.5,2.3499999999999996,1028.1
2018-01-05 09:00:00,-3.9,51.0,0.8,350.0,0.0,1028.2
2018-01-05 09:15:00,-4.1,52.25,0.8,352.5,1.9,1028.2
2018-01-05 09:30:00,-4.3,53.5,0.8,355.0,3.8,1028.2
2018-01-05 09:45:00,-4.5,54.75,0.8,357.5,5.699999999999999,1028.2
2018-01-05 10:00:00,-4.7,56.0,0.8,360.0,7.6,1028.2
2018-01-05 10:15:00,-4.75,55.0,0.8,355.0,7.6,1028.375
2018-01-05 10:30:00,-4.800000000000001,54.0,0.8,350.0,7.6,1028.5500000000002
2018-01-05 10:45:00,-4.8500000000000005,53.0,0.8,345.0,7.6,1028.7250000000001
2018-01-05 11:00:00,-4.9,52.0,0.8,340.0,7.6,1028.9
2018-01-05 11:15:00,-4.9750000000000005,53.75,0.8,330.0,7.05,1029.075
2018-01-05 11:30:00,-5.050000000000001,55.5,0.8,320.0,6.5,1029.25
2018-01-05 11:45:00,-5.125,57.25,0.8,310.0,5.95,1029.425
2018-01-05 12:00:00,-5.2,59.0,0.8,300.0,5.4,1029.6
2018-01-05 12:15:00,-5.3,60.25,0.8,302.5,5.4,1029.7749999999999
2018-01-05 12:30:00,-5.4,61.5,0.8,305.0,5.4,1029.9499999999998
2018-01-05 12:45:00,-5.5,62.75,0.8,307.5,5.4,1030.125
2018-01-05 13:00:00,-5.6,64.0,0.8,310.0,5.4,1030.3
2018-01-05 13:15:00,-5.199999999999999,62.75,0.8,273.75,4.050000000000001,1030.475
2018-01-05 13:30:00,-4.8,61.5,0.8,237.5,2.7,1030.65
2018-01-05 13:45:00,-4.4,60.25,0.8,201.25,1.3499999999999996,1030.825
2018-01-05 14:00:00,-4.0,59.0,0.8,165.0,0.0,1031.0
2018-01-05 14:15:00,-3.45,54.5,0.8,128.75,2.35,1030.975
2018-01-05 14:30:00,-2.9,50.0,0.8,92.5,4.7,1030.95
2018-01-05 14:45:00,-2.3499999999999996,45.5,0.8,56.25,7.050000000000001,1030.9250000000002
2018-01-05 15:00:00,-1.8,41.0,0.8,20.0,9.4,1030.9
2018-01-05 15:15:00,-1.4,39.0,0.8,22.5,8.4,1031.0
2018-01-05 15:30:00,-1.0,37.0,0.8,25.0,7.4,1031.1
2018-01-05 15:45:00,-0.5999999999999999,35.0,0.8,27.5,6.4,1031.2
2018-01-05 16:00:00,-0.2,33.0,0.8,30.0,5.4,1031.3
2018-01-05 16:15:00,0.4000000000000001,32.0,0.8,92.5,5.95,1031.2
2018-01-05 16:30:00,1.0000000000000002,31.0,0.8,155.0,6.5,1031.1
2018-01-05 16:45:00,1.6000000000000003,30.0,0.8,217.5,7.05,1031.0
2018-01-05 17:00:00,2.2,29.0,0.8,280.0,7.6,1030.9
2018-01-05 17:15:00,2.6500000000000004,27.75,0.8,290.0,8.05,1030.575
2018-01-05 17:30:00,3.1,26.5,0.8,300.0,8.5,1030.25
2018-01-05 17:45:00,3.55,25.25,0.8,310.0,8.95,1029.925
2018-01-05 18:00:00,4.0,24.0,0.8,320.0,9.4,1029.6
2018-01-05 18:15:00,4.325,23.0,0.8,322.5,8.95,1029.425
2018-01-05 18:30:00,4.65,22.0,0.8,325.0,8.5,1029.25
2018-01-05 18:45:00,4.975,21.0,0.8,327.5,8.05,1029.075
2018-01-05 19:00:00,5.3,20.0,0.8,330.0,7.6,1028.9
2018-01-05 19:15:00,5.525,20.5,0.8,312.5,7.6,1028.8000000000002
2018-01-05 19:30:00,5.75,21.0,0.8,295.0,7.6,1028.7
2018-01-05 19:45:00,5.975,21.5,0.8,277.5,7.6,1028.6
2018-01-05 20:00:00,6.2,22.0,0.8,260.0,7.6,1028.5
2018-01-05 20:15:00,6.475,21.75,0.8,250.0,7.6,1028.5
2018-01-05 20:30:00,6.75,21.5,0.8,240.0,7.6,1028.5
2018-01-05 20:45:00,7.025,21.25,0.8,230.0,7.6,1028.5
2018-01-05 21:00:00,7.3,21.0,0.8,220.0,7.6,1028.5
2018-01-05 21:15:00,7.3,20.75,0.8,242.5,7.6,1028.5
2018-01-05 21:30:00,7.3,20.5,0.8,265.0,7.6,1028.5
2018-01-05 21:45:00,7.3,20.25,0.8,287.5,7.6,1028.5
2018-01-05 22:00:00,7.3,20.0,0.8,310.0,7.6,1028.5
2018-01-05 22:15:00,6.875,21.5,0.8,304.375,5.699999999999999,1028.425
2018-01-05 22:30:00,6.449999999999999,23.0,0.8,298.75,3.8,1028.35
2018-01-05 22:45:00,6.0249999999999995,24.5,0.8,293.125,1.9000000000000004,1028.275
2018-01-05 23:00:00,5.6,26.0,0.8,287.5,0.0,1028.2
2018-01-05 23:15:00,4.625,30.0,0.8,281.875,0.0,1028.2
2018-01-05 23:30:00,3.65,34.0,0.8,276.25,0.0,1028.2
2018-01-05 23:45:00,2.675,38.0,0.8,270.625,0.0,1028.2
2018-01-06 00:00:00,1.7,42.0,0.8,265.0,0.0,1028.2
2018-01-06 00:15:00,1.075,46.25,0.8,259.375,0.0,1028.375
2018-01-06 00:30:00,0.44999999999999996,50.5,0.8,253.75,0.0,1028.5500000000002
2018-01-06 00:45:00,-0.17500000000000004,54.75,0.8,248.125,0.0,1028.7250000000001
2018-01-06 01:00:00,-0.8,59.0,0.8,242.5,0.0,1028.9
2018-01-06 01:15:00,-0.95,60.75,0.8,236.875,0.0,1029.075
2018-01-06 01:30:00,-1.1,62.5,0.8,231.25,0.0,1029.25
2018-01-06 01:45:00,-1.25,64.25,0.8,225.625,0.0,1029.425
2018-01-06 02:00:00,-1.4,66.0,0.8,220.0,0.0,1029.6
2018-01-06 02:15:00,-1.6,67.25,0.8,214.375,0.0,1029.675
2018-01-06 02:30:00,-1.8,68.5,0.8,208.75,0.0,1029.75
2018-01-06 02:45:00,-2.0,69.75,0.8,203.125,0.0,1029.825
2018-01-06 03:00:00,-2.2,71.0,0.8,197.5,0.0,1029.9
2018-01-06 03:15:00,-2.1750000000000003,70.0,0.8,191.875,0.0,1029.9
2018-01-06 03:30:00,-2.1500000000000004,69.0,0.8,186.25,0.0,1029.9
2018-01-06 03:45:00,-2.125,68.0,0.8,180.625,0.0,1029.9
2018-01-06 04:00:00,-2.1,67.0,0.8,175.0,0.0,1029.9
2018-01-06 04:15:00,-2.375,71.25,0.8,169.375,0.0,1029.9750000000001
2018-01-06 04:30:00,-2.6500000000000004,75.5,0.8,163.75,0.0,1030.0500000000002
2018-01-06 04:45:00,-2.9250000000000003,79.75,0.8,158.125,0.0,1030.125
2018-01-06 05:00:00,-3.2,84.0,0.8,152.5,0.0,1030.2
2018-01-06 05:15:00,-3.1,83.5,0.8,146.875,0.0,1030.2
2018-01-06 05:30:00,-3.0,83.0,0.8,141.25,0.0,1030.2
2018-01-06 05:45:00,-2.9,82.5,0.8,135.625,0.0,1030.2
2018-01-06 06:00:00,-2.8,82.0,0.8,130.0,0.0,1030.2
2018-01-06 06:15:00,-2.9,84.75,0.8,124.375,0.0,1030.125
2018-01-06 06:30:00,-3.0,87.5,0.8,118.75,0.0,1030.0500000000002
2018-01-06 06:45:00,-3.1,90.25,0.8,113.125,0.0,1029.9750000000001
2018-01-06 07:00:00,-3.2,93.0,0.8,107.5,0.0,1029.9
2018-01-06 07:15:00,-3.5,92.25,0.8,101.875,0.0,1029.9750000000001
2018-01-06 07:30:00,-3.8000000000000003,91.5,0.8,96.25,0.0,1030.0500000000002
2018-01-06 07:45:00,-4.1000000000000005,90.75,0.8,90.625,0.0,1030.125
2018-01-06 08:00:00,-4.4,90.0,0.8,85.0,0.0,1030.2
2018-01-06 08:15:00,-4.425000000000001,90.0,0.8,79.375,0.0,1030.275
2018-01-06 08:30:00,-4.45,90.0,0.8,73.75,0.0,1030.35
2018-01-06 08:45:00,-4.475,90.0,0.8,68.125,0.0,1030.425
2018-01-06 09:00:00,-4.5,90.0,0.8,62.5,0.0,1030.5
2018-01-06 09:15:00,-4.425,87.25,0.8,56.875,1.35,1030.675
2018-01-06 09:30:00,-4.35,84.5,0.8,51.25,2.7,1030.85
2018-01-06 09:45:00,-4.275,81.75,0.8,45.625,4.050000000000001,1031.025
2018-01-06 10:00:00,-4.2,79.0,0.8,40.0,5.4,1031.2
2018-01-06 10:15:00,-3.9000000000000004,78.0,0.8,40.0,4.050000000000001,1031.3
2018-01-06 10:30:00,-3.6,77.0,0.8,40.0,2.7,1031.4
2018-01-06 10:45:00,-3.3,76.0,0.8,40.0,1.3499999999999996,1031.5
2018-01-06 11:00:00,-3.0,75.0,0.8,40.0,0.0,1031.6
2018-01-06 11:15:00,-3.05,76.0,0.8,40.0,0.0,1031.675
2018-01-06 11:30:00,-3.1,77.0,0.8,40.0,0.0,1031.75
2018-01-06 11:45:00,-3.1500000000000004,78.0,0.8,40.0,0.0,1031.825
2018-01-06 12:00:00,-3.2,79.0,0.8,40.0,0.0,1031.9
2018-01-06 12:15:00,-3.1750000000000003,78.0,0.8,40.0,0.0,1032.0
2018-01-06 12:30:00,-3.1500000000000004,77.0,0.8,40.0,0.0,1032.1
2018-01-06 12:45:00,-3.125,76.0,0.8,40.0,0.0,1032.2
2018-01-06 13:00:00,-3.1,75.0,0.8,40.0,0.0,1032.3
2018-01-06 13:15:00,-2.825,74.75,0.8,40.0,0.0,1032.475
2018-01-06 13:30:00,-2.55,74.5,0.8,40.0,0.0,1032.65
2018-01-06 13:45:00,-2.275,74.25,0.8,40.0,0.0,1032.825
2018-01-06 14:00:00,-2.0,74.0,0.8,40.0,0.0,1033.0
2018-01-06 14:15:00,-1.6,71.75,0.8,40.0,0.0,1033.15
2018-01-06 14:30:00,-1.2,69.5,0.8,40.0,0.0,1033.3
2018-01-06 14:45:00,-0.7999999999999998,67.25,0.8,40.0,0.0,1033.4499999999998
2018-01-06 15:00:00,-0.4,65.0,0.8,40.0,0.0,1033.6
2018-01-06 15:15:00,0.22499999999999998,59.25,0.8,40.0,2.35,1033.6999999999998
2018-01-06 15:30:00,0.85,53.5,0.8,40.0,4.7,1033.8
2018-01-06 15:45:00,1.475,47.75,0.8,40.0,7.050000000000001,1033.9
2018-01-06 16:00:00,2.1,42.0,0.8,40.0,9.4,1034.0
2018-01-06 16:15:00,2.575,39.75,0.8,36.25,7.050000000000001,1034.0
2018-01-06 16:30:00,3.05,37.5,0.8,32.5,4.7,1034.0
2018-01-06 16:45:00,3.525,35.25,0.8,28.75,2.3499999999999996,1034.0
2018-01-06 17:00:00,4.0,33.0,0.8,25.0,0.0,1034.0
2018-01-06 17:15:00,4.425,32.5,0.8,21.25,1.9,1033.65
2018-01-06 17:30:00,4.85,32.0,0.8,17.5,3.8,1033.3
2018-01-06 17:45:00,5.275,31.5,0.8,13.75,5.699999999999999,1032.9499999999998
2018-01-06 18:00:00,5.7,31.0,0.8,10.0,7.6,1032.6
2018-01-06 18:15:00,5.925,31.0,0.8,17.5,5.699999999999999,1032.35
2018-01-06 18:30:00,6.15,31.0,0.8,25.0,3.8,1032.1
2018-01-06 18:45:00,6.375,31.0,0.8,32.5,1.9000000000000004,1031.85
2018-01-06 19:00:00,6.6,31.0,0.8,40.0,0.0,1031.6
2018-01-06 19:15:00,7.05,30.0,0.8,47.5,1.9,1031.425
2018-01-06 19:30:00,7.5,29.0,0.8,55.0,3.8,1031.25
2018-01-06 19:45:00,7.95,28.0,0.8,62.5,5.699999999999999,1031.075
2018-01-06 20:00:00,8.4,27.0,0.8,70.0,7.6,1030.9
2018-01-06 20:15:00,8.575,26.5,0.8,63.75,5.699999999999999,1030.9
2018-01-06 20:30:00,8.75,26.0,0.8,57.5,3.8,1030.9
2018-01-06 20:45:00,8.925,25.5,0.8,51.25,1.9000000000000004,1030.9
2018-01-06 21:00:00,9.1,25.0,0.8,45.0,0.0,1030.9
2018-01-06 21:15:00,9.175,25.25,0.8,38.75,2.8,1030.9
2018-01-06 21:30:00,9.25,25.5,0.8,32.5,5.6,1030.9
2018-01-06 21:45:00,9.325,25.75,0.8,26.25,8.399999999999999,1030.9
2018-01-06 22:00:00,9.4,26.0,0.8,20.0,11.2,1030.9
2018-01-06 22:15:00,8.825,27.5,0.8,102.5,10.299999999999999,1030.9750000000001
2018-01-06 22:30:00,8.25,29.0,0.8,185.0,9.399999999999999,1031.0500000000002
2018-01-06 22:45:00,7.675,30.5,0.8,267.5,8.5,1031.125
2018-01-06 23:00:00,7.1,32.0,0.8,350.0,7.6,1031.2
2018-01-06 23:15:00,6.625,34.0,0.8,347.5,7.6,1031.2
2018-01-06 23:30:00,6.15,36.0,0.8,345.0,7.6,1031.2
2018-01-06 23:45:00,5.675,38.0,0.8,342.5,7.6,1031.2
2018-01-07 00:00:00,5.2,40.0,0.8,340.0,7.6,1031.2
2018-01-07 00:15:00,4.925,40.25,0.8,265.0,7.6,1031.3
2018-01-07 00:30:00,4.65,40.5,0.8,190.0,7.6,1031.4
2018-01-07 00:45:00,4.375,40.75,0.8,115.0,7.6,1031.5
2018-01-07 01:00:00,4.1,41.0,0.8,40.0,7.6,1031.6
2018-01-07 01:15:00,3.925,42.5,0.8,40.0,8.05,1031.6
2018-01-07 01:30:00,3.75,44.0,0.8,40.0,8.5,1031.6
2018-01-07 01:45:00,3.5749999999999997,45.5,0.8,40.0,8.95,1031.6
2018-01-07 02:00:00,3.4,47.0,0.8,40.0,9.4,1031.6
2018-01-07 02:15:00,2.8,51.0,0.8,32.5,8.4,1031.7749999999999
2018-01-07 02:30:00,2.2,55.0,0.8,25.0,7.4,1031.9499999999998
2018-01-07 02:45:00,1.6,59.0,0.8,17.5,6.4,1032.125
2018-01-07 03:00:00,1.0,63.0,0.8,10.0,5.4,1032.3
2018-01-07 03:15:00,0.85,62.5,0.8,53.75,4.050000000000001,1032.275
2018-01-07 03:30:00,0.7,62.0,0.8,97.5,2.7,1032.25
2018-01-07 03:45:00,0.55,61.5,0.8,141.25,1.3499999999999996,1032.225
2018-01-07 04:00:00,0.4,61.0,0.8,185.0,0.0,1032.2
2018-01-07 04:15:00,0.0,64.5,0.8,228.75,1.9,1032.2
2018-01-07 04:30:00,-0.4,68.0,0.8,272.5,3.8,1032.2
2018-01-07 04:45:00,-0.8000000000000002,71.5,0.8,316.25,5.699999999999999,1032.2
2018-01-07 05:00:00,-1.2,75.0,0.8,360.0,7.6,1032.2
2018-01-07 05:15:00,-1.025,72.75,0.8,282.5,7.6,1032.125
2018-01-07 05:30:00,-0.85,70.5,0.8,205.0,7.6,1032.0500000000002
2018-01-07 05:45:00,-0.675,68.25,0.8,127.5,7.6,1031.9750000000001
2018-01-07 06:00:00,-0.5,66.0,0.8,50.0,7.6,1031.9
2018-01-07 06:15:00,-0.5,65.0,0.8,52.5,7.05,1031.7250000000001
2018-01-07 06:30:00,-0.5,64.0,0.8,55.0,6.5,1031.5500000000002
2018-01-07 06:45:00,-0.5,63.0,0.8,57.5,5.95,1031.375
2018-01-07 07:00:00,-0.5,62.0,0.8,60.0,5.4,1031.2
2018-01-07 07:15:00,-0.375,59.75,0.8,60.0,5.95,1031.2
2018-01-07 07:30:00,-0.25,57.5,0.8,60.0,6.5,1031.2
2018-01-07 07:45:00,-0.125,55.25,0.8,60.0,7.05,1031.2
2018-01-07 08:00:00,0.0,53.0,0.8,60.0,7.6,1031.2
2018-01-07 08:15:00,-0.2,53.5,0.8,55.0,7.6,1031.45
2018-01-07 08:30:00,-0.4,54.0,0.8,50.0,7.6,1031.7
2018-01-07 08:45:00,-0.6000000000000001,54.5,0.8,45.0,7.6,1031.95
2018-01-07 09:00:00,-0.8,55.0,0.8,40.0,7.6,1032.2
2018-01-07 09:15:00,-0.925,55.5,0.8,42.5,8.05,1032.125
2018-01-07 09:30:00,-1.05,56.0,0.8,45.0,8.5,1032.0500000000002
2018-01-07 09:45:00,-1.175,56.5,0.8,47.5,8.95,1031.9750000000001
2018-01-07 10:00:00,-1.3,57.0,0.8,50.0,9.4,1031.9
2018-01-07 10:15:00,-1.375,56.75,0.8,50.0,8.95,1031.9
2018-01-07 10:30:00,-1.4500000000000002,56.5,0.8,50.0,8.5,1031.9
2018-01-07 10:45:00,-1.5250000000000001,56.25,0.8,50.0,8.05,1031.9
2018-01-07 11:00:00,-1.6,56.0,0.8,50.0,7.6,1031.9
2018-01-07 11:15:00,-1.775,56.75,0.8,47.5,7.6,1031.9750000000001
2018-01-07 11:30:00,-1.95,57.5,0.8,45.0,7.6,1032.0500000000002
2018-01-07 11:45:00,-2.125,58.25,0.8,42.5,7.6,1032.125
2018-01-07 12:00:00,-2.3,59.0,0.8,40.0,7.6,1032.2
2018-01-07 12:15:00,-2.275,58.25,0.8,40.0,7.6,1032.375
2018-01-07 12:30:00,-2.25,57.5,0.8,40.0,7.6,1032.5500000000002
2018-01-07 12:45:00,-2.225,56.75,0.8,40.0,7.6,1032.7250000000001
2018-01-07 13:00:00,-2.2,56.0,0.8,40.0,7.6,1032.9
2018-01-07 13:15:00,-1.85,55.0,0.8,45.0,7.6,1032.9
2018-01-07 13:30:00,-1.5,54.0,0.8,50.0,7.6,1032.9
2018-01-07 13:45:00,-1.1500000000000001,53.0,0.8,55.0,7.6,1032.9
2018-01-07 14:00:00,-0.8,52.0,0.8,60.0,7.6,1032.9
2018-01-07 14:15:00,0.07499999999999996,47.5,0.8,67.5,10.299999999999999,1032.9
2018-01-07 14:30:00,0.95,43.0,0.8,75.0,13.0,1032.9
2018-01-07 14:45:00,1.825,38.5,0.8,82.5,15.7,1032.9
2018-01-07 15:00:00,2.7,34.0,0.8,90.0,18.4,1032.9
2018-01-07 15:15:00,3.3,34.0,0.8,90.0,16.599999999999998,1032.9
2018-01-07 15:30:00,3.9,34.0,0.8,90.0,14.799999999999999,1032.9
2018-01-07 15:45:00,4.5,34.0,0.8,90.0,13.0,1032.9
2018-01-07 16:00:00,5.1,34.0,0.8,90.0,11.2,1032.9
2018-01-07 16:15:00,5.449999999999999,34.0,0.8,87.5,12.1,1032.5500000000002
2018-01-07 16:30:00,5.8,34.0,0.8,85.0,13.0,1032.2
2018-01-07 16:45:00,6.15,34.0,0.8,82.5,13.9,1031.85
2018-01-07 17:00:00,6.5,34.0,0.8,80.0,14.8,1031.5
2018-01-07 17:15:00,6.975,33.5,0.8,87.5,15.7,1031.175
2018-01-07 17:30:00,7.45,33.0,0.8,95.0,16.6,1030.85
2018-01-07 17:45:00,7.925000000000001,32.5,0.8,102.5,17.5,1030.525
2018-01-07 18:00:00,8.4,32.0,0.8,110.0,18.4,1030.2
2018-01-07 18:15:00,8.75,31.5,0.8,105.0,17.95,1029.925
2018-01-07 18:30:00,9.100000000000001,31.0,0.8,100.0,17.5,1029.65
2018-01-07 18:45:00,9.450000000000001,30.5,0.8,95.0,17.05,1029.375
2018-01-07 19:00:00,9.8,30.0,0.8,90.0,16.6,1029.1
2018-01-07 19:15:00,9.975000000000001,30.0,0.8,95.0,17.575000000000003,1028.85
2018-01-07 19:30:00,10.15,30.0,0.8,100.0,18.55,1028.6
2018-01-07 19:45:00,10.325,30.0,0.8,105.0,19.525,1028.35
2018-01-07 20:00:00,10.5,30.0,0.8,110.0,20.5,1028.1
2018-01-07 20:15:00,10.4,30.5,0.8,107.5,19.075,1027.9499999999998
2018-01-07 20:30:00,10.3,31.0,0.8,105.0,17.65,1027.8
2018-01-07 20:45:00,10.2,31.5,0.8,102.5,16.225,1027.65
2018-01-07 21:00:00,10.1,32.0,0.8,100.0,14.8,1027.5
2018-01-07 21:15:00,10.075,32.0,0.8,100.0,16.675,1027.4
2018-01-07 21:30:00,10.05,32.0,0.8,100.0,18.55,1027.3
2018-01-07 21:45:00,10.025,32.0,0.8,100.0,20.425,1027.1999999999998
2018-01-07 22:00:00,10.0,32.0,0.8,100.0,22.3,1027.1
2018-01-07 22:15:00,9.725,33.0,0.8,102.5,21.325,1027.1999999999998
2018-01-07 22:30:00,9.45,34.0,0.8,105.0,20.35,1027.3
2018-01-07 22:45:00,9.175,35.0,0.8,107.5,19.375,1027.4
2018-01-07 23:00:00,8.9,36.0,0.8,110.0,18.4,1027.5
2018-01-07 23:15:00,8.775,36.25,0.8,105.0,18.4,1027.4
2018-01-07 23:30:00,8.65,36.5,0.8,100.0,18.4,1027.3
2018-01-07 23:45:00,8.525,36.75,0.8,95.0,18.4,1027.1999999999998
2018-01-08 00:00:00,8.4,37.0,0.8,90.0,18.4,1027.1
2018-01-08 00:15:00,8.275,36.75,0.8,95.0,19.375,1027.1
2018-01-08 00:30:00,8.15,36.5,0.8,100.0,20.35,1027.1
2018-01-08 00:45:00,8.025,36.25,0.8,105.0,21.325,1027.1
2018-01-08 01:00:00,7.9,36.0,0.8,110.0,22.3,1027.1
2018-01-08 01:15:00,7.800000000000001,35.5,0.8,107.5,20.875,1027.1999999999998
2018-01-08 01:30:00,7.7,35.0,0.8,105.0,19.450000000000003,1027.3
2018-01-08 01:45:00,7.6,34.5,0.8,102.5,18.025000000000002,1027.4
2018-01-08 02:00:00,7.5,34.0,0.8,100.0,16.6,1027.5
2018-01-08 02:15:00,7.275,34.5,0.8,95.0,16.150000000000002,1027.325
2018-01-08 02:30:00,7.05,35.0,0.8,90.0,15.700000000000001,1027.15
2018-01-08 02:45:00,6.824999999999999,35.5,0.8,85.0,15.25,1026.975
2018-01-08 03:00:00,6.6,36.0,0.8,80.0,14.8,1026.8
2018-01-08 03:15:00,6.55,35.5,0.8,82.5,14.8,1026.625
